,index,Movie_Link,TrailerPublishYear,TrailerPublishDays,ProductionBudget,HasBudget,Horror,Thriller,Documentary,Comedy,Drama,Adventure,Crime,Biography,Action,NC-17,Not Rated,PG-13,R,PG,G,ProductionCountry,Follows,TopStudios,Language,AwardStars,TopMeters,TopStars,StarsScore,TrailerDuration,FaceNo,RatioFaceNo,Female,RatioFemale,Male,RatioMale,RatioSad,RatioHappy,RatioFear,RatioAngry,RatioSurprise,RatioDisgust,RatioNeutral,RatioAsian,RatioIndian,RatioBlack,RatioWhite,RatioMiddle,RatioHispanic,AverageAge,AvgFaceSize,RatioFaceCoverage,TotalComments,ReviewMag,Sentiment_mean,PN_ratio
1401,1419,https://www.imdb.com/title/tt2561546/?ref_=adv_li_tt,2014,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,148,64,0.5,25,0.39,39,0.61,0.39,0.02,0.08,0.25,0.0,0.0,0.27,0.23,0.0,0.03,0.7,0.0,0.03,33.53,102184.53,0.11,39,35.3,0.6923076923076923,2.25
1402,1420,https://www.imdb.com/title/tt2637378/?ref_=adv_li_tt,2014,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,134,71,1.15,20,0.28,51,0.72,0.27,0.18,0.14,0.08,0.01,0.0,0.31,0.21,0.0,0.0,0.77,0.0,0.01,36.61,30727.89,0.03,44,27.0,0.4090909090909091,0.6923076923076923
1403,1421,https://www.imdb.com/title/tt2980472/?ref_=adv_li_tt,2015,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,68,110,101,1.13,21,0.21,80,0.79,0.27,0.08,0.15,0.23,0.01,0.0,0.27,0.15,0.01,0.01,0.78,0.0,0.05,32.7,44040.5,0.05,51,36.4,0.37254901960784315,0.59375
1404,1422,https://www.imdb.com/title/tt2310109/?ref_=adv_li_tt,2014,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,123,158,1.36,19,0.12,139,0.88,0.23,0.22,0.11,0.14,0.0,0.0,0.29,0.1,0.0,0.01,0.77,0.06,0.06,34.91,36029.88,0.04,52,31.3,0.40384615384615385,0.6774193548387096
1405,1423,https://www.imdb.com/title/tt2667918/?ref_=adv_li_tt,2014,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,139,169,1.43,44,0.26,125,0.74,0.28,0.14,0.09,0.17,0.01,0.0,0.31,0.18,0.0,0.09,0.58,0.07,0.08,32.03,31047.69,0.03,56,40.1,0.5357142857142857,1.1538461538461537
1406,1424,https://www.imdb.com/title/tt2911668/?ref_=adv_li_tt,2015,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,37,148,67,0.48,0,0.0,67,1.0,0.33,0.04,0.22,0.19,0.0,0.0,0.21,0.13,0.0,0.06,0.78,0.0,0.03,33.78,44714.18,0.05,72,47.6,0.5555555555555556,1.25
1407,1425,https://www.imdb.com/title/tt3745906/?ref_=adv_li_tt,2015,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,135,62,0.55,14,0.23,48,0.77,0.31,0.11,0.18,0.16,0.0,0.0,0.24,0.06,0.02,0.11,0.73,0.03,0.05,31.66,61319.9,0.07,75,44.1,0.52,1.0833333333333333
1408,1426,https://www.imdb.com/title/tt2788716/?ref_=adv_li_tt,2015,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,81,149,161,1.5,55,0.34,106,0.66,0.25,0.09,0.16,0.14,0.02,0.0,0.34,0.17,0.0,0.03,0.74,0.02,0.03,33.29,24068.43,0.03,89,65.9,0.5842696629213483,1.4054054054054055
1409,1427,https://www.imdb.com/title/tt2965412/?ref_=adv_li_tt,2014,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,133,127,1.09,21,0.17,106,0.83,0.4,0.03,0.1,0.2,0.0,0.0,0.26,0.39,0.02,0.03,0.39,0.07,0.1,33.38,43913.37,0.05,91,73.4,0.6153846153846154,1.6
1410,1428,https://www.imdb.com/title/tt3079016/?ref_=adv_li_tt,2015,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,149,148,1.11,40,0.27,108,0.73,0.29,0.09,0.15,0.16,0.07,0.0,0.25,0.05,0.01,0.0,0.81,0.13,0.01,33.28,49295.59,0.05,92,53.0,0.4673913043478261,0.8775510204081632
1411,1429,https://www.imdb.com/title/tt3093522/?ref_=adv_li_tt,2014,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,43,94,76,0.88,5,0.07,71,0.93,0.29,0.04,0.08,0.38,0.0,0.0,0.21,0.18,0.03,0.04,0.68,0.04,0.03,35.47,42786.66,0.05,96,54.0,0.4791666666666667,0.92
1412,1430,https://www.imdb.com/title/tt1988621/?ref_=adv_li_tt,2014,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,135,58,0.36,12,0.21,46,0.79,0.28,0.24,0.21,0.07,0.02,0.0,0.19,0.19,0.0,0.09,0.64,0.07,0.02,31.52,41850.97,0.05,112,97.9,0.5357142857142857,1.1538461538461537
1413,1431,https://www.imdb.com/title/tt2870808/?ref_=adv_li_tt,2014,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,120,141,1.52,73,0.52,68,0.48,0.28,0.22,0.11,0.18,0.01,0.0,0.19,0.16,0.02,0.01,0.75,0.03,0.02,32.15,25492.44,0.03,134,118.3,0.5447761194029851,1.1967213114754098
1414,1432,https://www.imdb.com/title/tt2962876/?ref_=adv_li_tt,2015,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,119,121,1.38,18,0.15,103,0.85,0.3,0.07,0.15,0.13,0.0,0.0,0.35,0.24,0.0,0.01,0.55,0.07,0.14,31.55,28671.04,0.03,140,131.9,0.7214285714285714,2.58974358974359
1415,1433,https://www.imdb.com/title/tt2463288/?ref_=adv_li_tt,2014,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,23,149,143,1.04,70,0.49,73,0.51,0.24,0.11,0.15,0.19,0.03,0.0,0.27,0.1,0.0,0.15,0.71,0.01,0.02,32.87,28165.14,0.03,192,115.3,0.4635416666666667,0.8640776699029126
1416,1434,https://www.imdb.com/title/tt1198156/?ref_=adv_li_tt,2014,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,47,153,99,0.94,50,0.51,49,0.49,0.27,0.19,0.09,0.07,0.01,0.0,0.36,0.14,0.02,0.0,0.69,0.06,0.09,32.7,51091.26,0.06,220,157.4,0.5272727272727272,1.1153846153846154
1417,1435,https://www.imdb.com/title/tt1294970/?ref_=adv_li_tt,2014,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,121,109,1.24,17,0.16,92,0.84,0.41,0.08,0.12,0.15,0.02,0.0,0.22,0.11,0.02,0.02,0.72,0.05,0.09,36.13,38406.83,0.04,301,212.4,0.5514950166112956,1.2296296296296296
1418,1436,https://www.imdb.com/title/tt2490326/?ref_=adv_li_tt,2015,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,135,159,1.14,34,0.21,125,0.79,0.23,0.11,0.14,0.24,0.04,0.01,0.23,0.21,0.01,0.04,0.66,0.05,0.03,33.01,35620.53,0.04,335,238.3,0.6029850746268657,1.518796992481203
1419,1437,https://www.imdb.com/title/tt3138104/?ref_=adv_li_tt,2013,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,113,174,1.61,32,0.18,142,0.82,0.3,0.15,0.13,0.17,0.01,0.01,0.24,0.13,0.02,0.04,0.72,0.05,0.05,33.8,36276.67,0.04,781,585.7,0.5345268542199488,1.1483516483516483
1420,1438,https://www.imdb.com/title/tt2393845/?ref_=adv_li_tt,2014,206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,218,118,73,0.7,5,0.07,68,0.93,0.23,0.18,0.19,0.22,0.01,0.0,0.16,0.14,0.01,0.01,0.75,0.04,0.04,37.16,51125.03,0.06,223,126.7,0.5246636771300448,1.1037735849056605
1421,1439,https://www.imdb.com/title/tt2872570/?ref_=adv_li_tt,2014,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,123,34,0.23,0,0.0,34,1.0,0.41,0.18,0.09,0.09,0.03,0.0,0.21,0.26,0.0,0.0,0.74,0.0,0.0,32.29,18774.53,0.02,1,0.1,0.0,0.0
1422,1440,https://www.imdb.com/title/tt2793490/?ref_=adv_li_tt,2014,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,119,70,0.79,30,0.43,40,0.57,0.26,0.19,0.23,0.09,0.0,0.0,0.24,0.14,0.01,0.01,0.79,0.01,0.03,32.84,31684.11,0.03,7,6.4,0.5714285714285714,1.3333333333333333
1423,1441,https://www.imdb.com/title/tt3153582/?ref_=adv_li_tt,2015,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,107,105,0.86,15,0.14,90,0.86,0.29,0.06,0.1,0.17,0.02,0.0,0.36,0.11,0.0,0.03,0.75,0.09,0.02,32.48,60183.99,0.07,9,4.3,0.5555555555555556,1.25
1424,1442,https://www.imdb.com/title/tt2018136/?ref_=adv_li_tt,2014,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,89,29,0.35,7,0.24,22,0.76,0.24,0.07,0.17,0.14,0.03,0.0,0.34,0.17,0.0,0.0,0.79,0.0,0.03,34.21,84509.0,0.09,3,1.1,0.6666666666666666,2.0
1425,1443,https://www.imdb.com/title/tt3106120/?ref_=adv_li_tt,2014,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,101,56,0.58,15,0.27,41,0.73,0.29,0.11,0.09,0.25,0.04,0.0,0.23,0.16,0.0,0.09,0.59,0.13,0.04,34.7,65724.07,0.07,21,17.4,0.5714285714285714,1.3333333333333333
1426,1444,https://www.imdb.com/title/tt1767372/?ref_=adv_li_tt,2015,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,127,145,1.61,48,0.33,97,0.67,0.3,0.11,0.14,0.19,0.03,0.0,0.21,0.15,0.01,0.01,0.74,0.05,0.04,33.71,30246.74,0.03,81,57.1,0.49382716049382713,0.975609756097561
1427,1445,https://www.imdb.com/title/tt2151739/?ref_=adv_li_tt,2015,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,141,110,1.12,19,0.17,91,0.83,0.26,0.29,0.08,0.16,0.01,0.0,0.19,0.22,0.02,0.04,0.64,0.02,0.07,32.49,39985.27,0.04,8,4.4,0.5,1.0
1428,1446,https://www.imdb.com/title/tt3093546/?ref_=adv_li_tt,2014,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,113,78,0.83,22,0.28,56,0.72,0.23,0.09,0.12,0.19,0.01,0.0,0.36,0.08,0.01,0.05,0.59,0.23,0.04,33.87,107588.32,0.12,20,10.9,0.5,1.0
1429,1447,https://www.imdb.com/title/tt2624412/?ref_=adv_li_tt,2015,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,101,49,0.91,2,0.04,47,0.96,0.39,0.12,0.12,0.2,0.0,0.0,0.16,0.29,0.0,0.02,0.69,0.0,0.0,37.76,33533.43,0.04,1606,1351.8,0.5099626400996264,2.081321473951715
1430,1448,https://www.imdb.com/title/tt2926810/?ref_=adv_li_tt,2014,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,100,78,0.63,11,0.14,67,0.86,0.22,0.09,0.18,0.19,0.05,0.0,0.27,0.31,0.04,0.04,0.53,0.04,0.05,34.35,71507.44,0.08,85,48.0,0.3058823529411765,0.4406779661016949
1431,1449,https://www.imdb.com/title/tt2469760/?ref_=adv_li_tt,2014,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,114,47,0.44,20,0.43,27,0.57,0.28,0.15,0.13,0.13,0.02,0.0,0.3,0.32,0.0,0.04,0.53,0.02,0.09,31.57,81523.66,0.09,1,1.9,0.0,0.0
1432,1450,https://www.imdb.com/title/tt3060492/?ref_=adv_li_tt,2014,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,136,98,1.08,9,0.09,89,0.91,0.42,0.04,0.1,0.1,0.0,0.0,0.34,0.16,0.01,0.05,0.67,0.03,0.07,31.84,31500.33,0.03,75,47.4,0.41333333333333333,0.7045454545454546
1433,1451,https://www.imdb.com/title/tt1361318/?ref_=adv_li_tt,2014,469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,219,130,91,0.65,26,0.29,65,0.71,0.38,0.04,0.1,0.13,0.0,0.0,0.34,0.22,0.0,0.08,0.63,0.03,0.04,33.63,56794.58,0.06,148,106.9,0.47297297297297297,0.8974358974358975
1434,1452,https://www.imdb.com/title/tt5090404/?ref_=adv_li_tt,2015,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,143,234,1.79,21,0.09,213,0.91,0.34,0.22,0.09,0.12,0.0,0.0,0.23,0.24,0.0,0.26,0.44,0.04,0.03,32.43,36182.61,0.04,10,9.8,0.8,4.0
1435,1453,https://www.imdb.com/title/tt2934218/?ref_=adv_li_tt,2014,113,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,107,61,0.91,22,0.36,39,0.64,0.31,0.16,0.23,0.11,0.0,0.0,0.18,0.13,0.02,0.0,0.8,0.03,0.02,31.26,44892.87,0.05,3,0.2,0.3333333333333333,0.5
1436,1454,https://www.imdb.com/title/tt4224478/?ref_=adv_li_tt,2015,99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,98,56,0.97,14,0.25,42,0.75,0.27,0.05,0.09,0.3,0.05,0.0,0.23,0.41,0.04,0.02,0.46,0.0,0.07,34.23,38094.73,0.04,5,3.1,0.6,1.5
1437,1455,https://www.imdb.com/title/tt3399896/?ref_=adv_li_tt,2015,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,111,58,0.67,5,0.09,53,0.91,0.31,0.07,0.07,0.21,0.02,0.0,0.33,0.14,0.02,0.03,0.74,0.03,0.03,33.59,35783.86,0.04,9,7.7,0.7777777777777778,3.5
1438,1456,https://www.imdb.com/title/tt3155242/?ref_=adv_li_tt,2015,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,126,98,0.99,14,0.14,84,0.86,0.46,0.07,0.04,0.07,0.02,0.0,0.34,0.3,0.0,0.11,0.51,0.04,0.04,33.14,51351.0,0.06,4,1.6,0.5,1.0
1439,1457,https://www.imdb.com/title/tt2935662/?ref_=adv_li_tt,2016,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,124,129,1.34,66,0.51,63,0.49,0.4,0.15,0.14,0.12,0.02,0.0,0.18,0.13,0.0,0.01,0.78,0.05,0.04,33.47,62784.22,0.07,1,0.0,0.0,0.0
1440,1458,https://www.imdb.com/title/tt3638396/?ref_=adv_li_tt,2015,260,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,45,20,0.56,2,0.1,18,0.9,0.35,0.0,0.1,0.2,0.0,0.0,0.35,0.35,0.0,0.0,0.6,0.0,0.05,31.25,200010.95,0.22,1,0.0,0.0,0.0
1441,1459,https://www.imdb.com/title/tt3910602/?ref_=adv_li_tt,2015,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,108,140,93,0.99,7,0.08,86,0.92,0.27,0.22,0.05,0.12,0.02,0.0,0.32,0.09,0.0,0.01,0.84,0.03,0.03,37.72,46221.38,0.05,3,3.0,0.6666666666666666,2.0
1442,1460,https://www.imdb.com/title/tt3066630/?ref_=adv_li_tt,2015,38,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,137,96,0.69,6,0.06,90,0.94,0.39,0.07,0.07,0.17,0.01,0.01,0.28,0.13,0.01,0.06,0.66,0.08,0.06,36.59,77962.52,0.08,3,2.5,0.6666666666666666,2.0
1443,1461,https://www.imdb.com/title/tt3717016/?ref_=adv_li_tt,2015,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,160,175,1.65,47,0.27,128,0.73,0.32,0.05,0.18,0.18,0.03,0.0,0.24,0.19,0.0,0.05,0.69,0.03,0.05,32.49,17610.69,0.02,4,1.9,0.5,1.0
1444,1462,https://www.imdb.com/title/tt3701160/?ref_=adv_li_tt,2014,219,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,127,95,1.09,42,0.44,53,0.56,0.4,0.11,0.15,0.03,0.01,0.0,0.31,0.15,0.0,0.0,0.79,0.02,0.04,32.87,76215.43,0.08,5,1.6,0.4,0.6666666666666666
1445,1463,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,128,123,1.37,22,0.18,101,0.82,0.2,0.29,0.12,0.07,0.01,0.0,0.31,0.21,0.0,0.01,0.72,0.05,0.02,31.02,17507.15,0.02,7,5.6,0.5714285714285714,1.3333333333333333
1446,1465,https://www.imdb.com/title/tt3305844/?ref_=adv_li_tt,2015,402,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,108,47,0.56,26,0.55,21,0.45,0.34,0.13,0.04,0.19,0.04,0.0,0.26,0.17,0.0,0.0,0.79,0.0,0.04,32.04,45888.19,0.05,59,47.4,0.4915254237288136,0.9666666666666667
1447,1466,https://www.imdb.com/title/tt4170186/?ref_=adv_li_tt,2015,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,99,215,1.81,26,0.12,189,0.88,0.36,0.12,0.1,0.15,0.01,0.0,0.26,0.26,0.02,0.04,0.43,0.18,0.08,32.22,17603.9,0.02,1,0.7,0.0,0.0
1448,1467,https://www.imdb.com/title/tt3097956/?ref_=adv_li_tt,2015,297,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,84,40,0.78,17,0.43,23,0.58,0.45,0.05,0.08,0.2,0.0,0.0,0.23,0.15,0.0,0.0,0.83,0.03,0.0,33.28,59068.48,0.06,2,1.8,0.5,1.0
1449,1468,https://www.imdb.com/title/tt2386404/?ref_=adv_li_tt,2015,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,126,112,0.78,14,0.13,98,0.88,0.38,0.03,0.07,0.2,0.0,0.0,0.33,0.12,0.0,0.04,0.78,0.03,0.04,35.72,38369.21,0.04,24,14.3,0.375,0.6
1450,1469,https://www.imdb.com/title/tt2998406/?ref_=adv_li_tt,2016,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,114,80,0.96,29,0.36,51,0.64,0.26,0.1,0.19,0.18,0.04,0.0,0.24,0.06,0.0,0.03,0.85,0.01,0.05,32.93,13749.5,0.01,300,165.7,0.37,0.5873015873015873
1451,1470,https://www.imdb.com/title/tt3675204/?ref_=adv_li_tt,2016,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,146,168,1.35,37,0.22,131,0.78,0.35,0.09,0.12,0.17,0.02,0.0,0.26,0.13,0.0,0.02,0.82,0.02,0.01,32.95,24387.77,0.03,3,1.7,0.3333333333333333,0.5
1452,1471,https://www.imdb.com/title/tt3687304/?ref_=adv_li_tt,2016,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,148,80,0.7,15,0.19,65,0.81,0.33,0.08,0.08,0.15,0.0,0.0,0.38,0.21,0.0,0.01,0.68,0.06,0.04,33.99,33411.71,0.04,51,23.6,0.5098039215686274,1.04
1453,1472,https://www.imdb.com/title/tt3223302/?ref_=adv_li_tt,2014,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,126,51,0.78,9,0.18,42,0.82,0.51,0.14,0.08,0.04,0.0,0.0,0.24,0.1,0.0,0.02,0.76,0.08,0.04,32.06,54894.53,0.06,4,1.7,0.5,1.0
1454,1473,https://www.imdb.com/title/tt2992000/?ref_=adv_li_tt,2015,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,132,136,59,0.68,4,0.07,55,0.93,0.44,0.02,0.2,0.05,0.0,0.0,0.29,0.32,0.02,0.0,0.59,0.05,0.02,29.78,53776.44,0.06,86,51.0,0.313953488372093,0.4576271186440678
1455,1474,https://www.imdb.com/title/tt2718440/?ref_=adv_li_tt,2015,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,127,144,1.3,11,0.08,133,0.92,0.3,0.1,0.22,0.15,0.01,0.0,0.24,0.19,0.0,0.03,0.68,0.03,0.06,34.71,20481.15,0.02,128,76.1,0.515625,1.064516129032258
1456,1475,https://www.imdb.com/title/tt4106306/?ref_=adv_li_tt,2016,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,104,77,0.86,16,0.21,61,0.79,0.31,0.03,0.09,0.17,0.0,0.0,0.4,0.13,0.0,0.03,0.77,0.04,0.04,34.49,92374.35,0.1,6,3.9,0.6666666666666666,2.0
1457,1476,https://www.imdb.com/title/tt3748512/?ref_=adv_li_tt,2015,185,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,135,165,1.53,24,0.15,141,0.85,0.33,0.1,0.08,0.19,0.02,0.0,0.28,0.15,0.01,0.04,0.71,0.07,0.03,33.91,23042.05,0.03,5,2.1,0.8,4.0
1458,1477,https://www.imdb.com/title/tt4409852/?ref_=adv_li_tt,2015,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,110,99,1.74,18,0.18,81,0.82,0.23,0.08,0.18,0.15,0.05,0.0,0.3,0.74,0.01,0.01,0.21,0.0,0.03,32.75,22918.48,0.02,6,2.3,0.5,1.0
1459,1479,https://www.imdb.com/title/tt4552524/?ref_=adv_li_tt,2016,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,103,67,0.83,11,0.16,56,0.84,0.3,0.1,0.19,0.04,0.03,0.0,0.33,0.21,0.0,0.03,0.64,0.09,0.03,30.76,34239.49,0.04,49,31.9,0.5306122448979592,1.1304347826086956
1460,1480,https://www.imdb.com/title/tt3785740/?ref_=adv_li_tt,2015,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,128,128,1.14,19,0.15,109,0.85,0.29,0.06,0.08,0.12,0.0,0.0,0.45,0.28,0.02,0.02,0.31,0.09,0.27,33.69,44356.01,0.05,2,2.7,1.0,2.0
1461,1481,https://www.imdb.com/title/tt2210451/?ref_=adv_li_tt,2016,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,122,94,0.99,23,0.24,71,0.76,0.33,0.05,0.14,0.16,0.02,0.0,0.3,0.18,0.0,0.0,0.77,0.03,0.02,31.14,31083.36,0.03,3,2.0,0.6666666666666666,2.0
1462,1482,https://www.imdb.com/title/tt3685622/?ref_=adv_li_tt,2016,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,129,36,0.56,0,0.0,36,1.0,0.33,0.06,0.03,0.22,0.0,0.0,0.36,0.25,0.0,0.11,0.5,0.08,0.06,34.47,46673.81,0.05,16,8.3,0.5,1.0
1463,1483,https://www.imdb.com/title/tt2917388/?ref_=adv_li_tt,2015,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,41,119,58,0.65,2,0.03,56,0.97,0.34,0.02,0.09,0.24,0.02,0.0,0.29,0.22,0.0,0.0,0.76,0.02,0.0,34.98,42468.26,0.05,66,43.7,0.5454545454545454,1.2
1464,1484,https://www.imdb.com/title/tt2654572/?ref_=adv_li_tt,2016,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30,129,123,0.85,10,0.08,113,0.92,0.36,0.09,0.15,0.15,0.0,0.0,0.25,0.2,0.0,0.02,0.71,0.04,0.04,31.42,58917.14,0.06,9,8.7,0.6666666666666666,2.0
1465,1485,https://www.imdb.com/title/tt2638662/?ref_=adv_li_tt,2016,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,137,36,0.31,13,0.36,23,0.64,0.39,0.06,0.06,0.19,0.0,0.0,0.31,0.25,0.08,0.0,0.58,0.03,0.06,32.44,81904.69,0.09,35,19.0,0.34285714285714286,0.5217391304347826
1466,1486,https://www.imdb.com/title/tt3080844/?ref_=adv_li_tt,2016,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,94,53,0.84,2,0.04,51,0.96,0.21,0.06,0.17,0.15,0.02,0.0,0.4,0.3,0.02,0.0,0.64,0.02,0.02,31.21,37354.47,0.04,7,8.0,0.5714285714285714,1.3333333333333333
1467,1487,https://www.imdb.com/title/tt3862094/?ref_=adv_li_tt,2015,79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,78,34,0.71,12,0.35,22,0.65,0.38,0.06,0.15,0.12,0.03,0.0,0.26,0.09,0.0,0.0,0.85,0.03,0.03,31.5,70843.71,0.08,1,0.8,1.0,1.0
1468,1488,https://www.imdb.com/title/tt4610372/?ref_=adv_li_tt,2015,217,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,123,106,1.22,6,0.06,100,0.94,0.26,0.21,0.08,0.2,0.0,0.01,0.24,0.22,0.0,0.01,0.72,0.04,0.02,32.41,27273.78,0.03,7,5.2,0.42857142857142855,0.75
1469,1489,https://www.imdb.com/title/tt4145178/?ref_=adv_li_tt,2015,136,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,114,93,1.12,7,0.08,86,0.92,0.35,0.08,0.14,0.13,0.02,0.0,0.28,0.2,0.0,0.03,0.66,0.05,0.05,31.74,106431.35,0.12,22,25.0,0.5,1.0
